Plate,Well,Line,Day,Analyze,Algorithm,Single_Electrode_Bursts,Min_Surprise,Threshold_Factor,Min_IBI,Min_Electrodes,Burst_Inclusion,Min_Number_Spikes,Max_ISI
47,A3,R841X,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A3,R841X,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A3,R841X,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,A4,R841X DHPG,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,A4,R841X DHPG,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B1,R841X-C,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,50,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B1,R841X-C,53,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B1,R841X-C,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,63,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B1,R841X-C,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B1,R841X-C,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B2,R841X-C DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,50,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B2,R841X-C DHPG,53,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,63,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,B2,R841X-C DHPG,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B2,R841X-C DHPG,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B3,R841X,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B3,R841X,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,B4,R841X DHPG,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,B4,R841X DHPG,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,35,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C1,R841X-C,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,57,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,C1,R841X-C,60,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,C1,R841X-C,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C1,R841X-C,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,35,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C2,R841X-C DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,50,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,C2,R841X-C DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,60,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
47,C2,R841X-C DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C2,R841X-C DHPG,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C3,R841X,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C3,R841X,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
47,C4,R841X DHPG,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
47,C4,R841X DHPG,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A1,R841X-C,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A1,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A1,R841X-C,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A1,R841X-C,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,32,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A1,R841X-C,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A2,R841X-C DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A2,R841X-C DHPG,30,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,32,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A2,R841X-C DHPG,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,35,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A3,R841X,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A3,R841X,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,A4,R841X DHPG,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,23,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,30,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,32,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,35,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,38,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,50,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,53,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,57,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,60,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,63,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,A4,R841X DHPG,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,23,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
48,B1,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,32,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B1,R841X-C,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B1,R841X-C,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B2,R841X-C DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B2,R841X-C DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B2,R841X-C DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B2,R841X-C DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B2,R841X-C DHPG,32,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,57,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,60,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,63,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,70,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B2,R841X-C DHPG,74,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B3,R841X,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,23,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,30,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,32,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,35,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,38,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,50,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,53,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,57,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,60,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,63,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,70,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B3,R841X,74,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
48,B4,R841X DHPG,32,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B4,R841X DHPG,35,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B4,R841X DHPG,43,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B4,R841X DHPG,50,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
48,B4,R841X DHPG,53,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
