"","Plate","Week","Line","Mean.Firing.Rate.Hz","ISI.Coefficient.of.Variation.Avg","Network.ISI.Coefficient.of.Variation","Weighted.Mean.Firing.Rate.Hz","Burst.Duration.Avg.sec","Burst.Duration.Std.sec","Number.of.Spikes.per.Burst.Avg","Number.of.Spikes.per.Burst.Std","Mean.ISI.within.Burst.Avg.sec","Mean.ISI.within.Burst.Std.sec","Median.ISI.within.Burst.Avg.sec","Inter.Burst.Interval.Avg.sec","Inter.Burst.Interval.Std.sec","Burst.Frequency.Avg.Hz","Burst.Frequency.Std.Hz","Normalized.Duration.IQR.Avg","IBI.Coefficient.of.Variation.Avg","Burst.Percentage.Avg","Network.Burst.Frequency","Network.Burst.Duration.Avg.sec","Network.Burst.Duration.Std.sec","Number.of.Spikes.per.Network.Burst.Avg","Number.of.Spikes.per.Network.Burst.Std","Mean.ISI.within.Network.Burst.Avg.sec","Mean.ISI.within.Network.Burst.Std.sec","Median.ISI.within.Network.Burst.Avg.sec","ISI.CoV.within.Network.Burst.Avg","Network.Burst.Percentage","Network.IBI.Coefficient.of.Variation","Network.Normalized.Duration.IQR","Area.Under.Normalized.Cross.Correlation","Full.Width.at.Half.Height.of.Normalized.Cross.Correlation","Synchrony.Index","Kreuz.SPIKE.Distance","Burst.Peak.Max.Spikes.per.sec","Time.to.Burst.Peak.ms"
"78",11,2,"KO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"79",11,2,"KO",0.0075,0.927063,0.987434,0.426667,1.46312,NA,6,NA,0.299817,NA,0.16576,20.8584,0,0.006667,NA,NA,NA,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8e-05,7,0.002199,0.001604,NA,NA
"80",11,3,"KO",0.105208,2.271209,1.82132,0.695185,1.450853,2.343666,5.688962,2.131849,0.442736,0.801041,0.468491,13.608708,6.143654,0.070333,0.094627,0.430391,0.732464,25.714126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000848,36,0.00649,0.083959,NA,NA
"81",11,3,"KO",0.196927,1.605455,1.600317,1.241667,4.679255,9.273921,6.939879,3.733347,0.577482,0.953034,0.283122,36.640127,32.802576,0.054848,0.093254,1.01956,0.822378,22.64037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001624,1,0.015802,0.047108,NA,NA
"82",11,4,"KO",0.771458,1.330641,1.494189,2.88902,1.814569,2.315815,7.185941,4.731965,0.413906,0.50438,0.250296,43.566329,90.397613,0.122821,0.188762,0.861527,0.627551,13.463688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004392,1,0.020591,0.106908,NA,NA
"83",11,4,"KO",1.122292,1.201021,1.509277,6.506667,0.583627,0.840242,9.486821,8.747214,0.097668,0.104498,0.057782,18.437916,19.430877,0.127333,0.176158,0.862084,0.874139,8.893647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006201,16,0.030202,0.067427,NA,NA
"84",11,4,"KO",1.934948,1.565565,1.247008,8.824048,1.729063,3.925026,11.324992,12.716362,0.288542,0.562694,0.307495,18.744942,18.553346,0.114444,0.136429,0.851849,0.944998,17.160882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008592,16,0.040398,0.090092,NA,NA
"85",11,5,"KO",2.903802,2.244803,2.42857,8.429545,0.302116,0.147019,20.8893,27.609225,0.052491,0.064111,0.048578,16.274869,22.205716,0.153,0.119873,0.552823,0.588954,28.275772,0.163333,1.088828,0.140892,733.77551,59.797319,0.001483,0.000106,0.00071,2.21695,64.489803,0.36212,0.096473,0.040976,18,0.124763,0.272764,1693.877551,496.5
"86",11,5,"KO",2.35375,2.41385,4.090443,6.267778,0.255234,0.095286,30.708055,41.147698,0.031723,0.02486,0.02929,12.58607,15.885727,0.107544,0.076229,0.416577,0.513457,29.590351,0.146667,1.098344,0.148138,795.818182,46.770231,0.001378,0.000122,0.000553,2.706406,77.48274,0.407823,0.095235,0.04665,23,0.159811,0.262733,2022.727273,494.5
"87",11,5,"KO",4.108021,2.628856,4.533,11.402754,0.159772,0.065787,27.172308,36.167218,0.019839,0.014489,0.017355,12.565354,17.192245,0.260317,0.16774,0.324079,0.478785,27.408602,0.39,0.750001,0.049309,630.564103,33.65248,0.001194,8.6e-05,0.000409,3.539771,93.536527,0.12909,0.079512,0.083209,30,0.14878,0.39035,2914.529915,336.5
"88",11,6,"KO",4.035938,2.057439,5.804742,7.814545,1.347757,3.418628,20.375557,30.45576,0.207803,0.422093,0.169831,23.858883,54.734251,0.212469,0.192724,0.309855,0.45557,29.165163,0.416667,0.72554,0.056955,583.888,32.076324,0.001246,8.7e-05,0.000448,3.327957,94.187637,0.118683,0.09562,0.069863,31,0.180759,0.371675,2656,360.5
"89",11,6,"KO",4.286771,2.006236,5.15138,9.444023,0.324963,0.93506,21.768631,30.383983,0.075052,0.268777,0.035306,16.066149,32.155374,0.297778,0.239602,0.365908,0.448953,23.9981,0.54,0.668887,0.070567,479.351852,35.007093,0.0014,0.000126,0.00043,3.933775,94.349136,0.144981,0.147823,0.084945,26,0.14889,0.39143,2462.962963,310.5
"90",11,7,"KO",3.738177,1.880418,6.776795,7.467292,0.416935,1.410792,17.837881,22.489058,0.068787,0.235467,0.075999,24.663866,40.231711,0.297302,0.29061,0.29122,0.504194,20.841342,0.64,0.554387,0.095086,365.880208,18.074344,0.00152,0.000256,0.000416,4.881895,97.876639,0.104028,0.221657,0.103165,23,0.147619,0.379869,1989.583333,314.5
"91",11,7,"KO",2.652448,2.20277,9.289082,6.770533,0.257734,0.748234,14.40947,15.912235,0.056143,0.188939,0.053041,14.632318,25.299595,0.272698,0.264139,0.422214,0.461488,26.615536,0.586667,0.42267,0.116102,283.011364,14.897742,0.001499,0.000406,0.000441,5.320488,97.806664,0.143899,0.331019,0.114515,20,0.191747,0.248973,1164.772727,314.5
"92",11,2,"CTRL",0.000158,NA,0.789151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"93",11,2,"CTRL",0.000781,NA,1.703784,NA,0.232,NA,7,NA,0.038667,NA,0.03416,NA,NA,0.003333,NA,NA,NA,46.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"94",11,3,"CTRL",0.057188,2.802218,2.057543,0.644667,1.387886,1.208323,8.419148,4.130814,0.131094,0.053534,0.104254,25.377741,11.821601,0.039333,0.012996,1.180673,0.996928,16.36517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008834,2,0.016332,0.036467,NA,NA
"95",11,3,"CTRL",0.13474,1.321748,1.325318,0.58619,1.766747,1.472619,5.917809,1.604189,0.405277,0.466241,0.207592,33.940168,25.016212,0.029091,0.05935,1.438702,0.47839,6.991791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001875,107,0.006322,0.130967,NA,NA
"96",11,4,"CTRL",0.377917,1.876213,3.121616,1.195333,0.484121,0.927071,10.003311,12.770441,0.09216,0.226616,0.031913,15.055733,16.356785,0.128889,0.107804,0.608214,0.529074,24.9149,0.15,0.745212,0.187058,89.666667,9.125389,0.008431,0.002026,0.00238,2.321158,55.609151,0.647552,0.222469,0.047003,45,0.12052,0.180976,400,340.5
"97",11,4,"CTRL",0.705833,1.656088,4.627037,1.730769,0.312209,0.455635,7.533589,4.864268,0.062635,0.090546,0.034787,27.676331,54.765413,0.1465,0.123015,0.487175,0.578811,27.262815,0.286667,0.674265,0.112912,136.360465,14.672032,0.005022,0.000912,0.001791,2.54395,86.533353,0.30222,0.250221,0.05357,43,0.146685,0.229185,558.139535,366.5
"98",11,4,"CTRL",0.65349,2.175661,4.086548,2.185263,0.175327,0.102361,10.37765,12.707593,0.035012,0.037257,0.022682,25.010912,52.893546,0.125556,0.079014,0.448515,0.60638,29.714921,0.19,0.686135,0.125809,188.596491,11.899669,0.003666,0.000681,0.001069,3.443854,85.677851,0.464052,0.277532,0.060447,40,0.164288,0.209362,842.105263,424.5
"99",11,5,"CTRL",0.75724,2.744559,5.153589,2.188939,0.313066,0.592823,13.367127,16.592713,0.071819,0.204851,0.028437,13.140537,12.09674,0.111667,0.063269,0.58929,0.719269,35.916228,0.156667,0.717518,0.153999,274.085106,38.752745,0.002662,0.00061,0.000821,3.617946,88.603068,0.676186,0.360671,0.092638,25,0.206092,0.262831,1106.382979,390.5
"100",11,5,"CTRL",0.61125,3.473317,8.358024,1.766818,0.244525,0.084177,19.136069,23.272995,0.029481,0.015087,0.024219,18.970944,17.461721,0.066032,0.034731,0.49335,0.638873,44.553566,0.08,0.77606,0.121134,460.458333,16.28811,0.001689,0.000258,0.000633,3.965302,94.163258,0.5891,0.215084,0.094792,29,0.261566,0.229881,1750,263.5
"101",11,5,"CTRL",2.405,2.709644,8.923668,5.484286,0.142174,0.042223,18.805112,19.631561,0.01704,0.012331,0.014474,6.908477,8.740233,0.26,0.139063,0.440496,0.387643,37.12059,0.353333,0.512197,0.107873,428.386792,57.579191,0.001211,0.000275,0.000361,4.780767,98.338964,0.222557,0.274806,0.158078,21,0.257132,0.339501,1858.490566,308.5
"102",11,6,"CTRL",2.641875,2.820311,10.531557,4.328974,0.201001,0.559679,15.407692,14.984924,0.044791,0.19023,0.010871,7.327681,12.159855,0.238235,0.103365,0.314562,0.393618,58.671737,0.303333,0.552724,0.123639,537.296703,33.971718,0.001035,0.000244,0.000232,5.950947,96.39224,0.244215,0.294369,0.270623,20,0.505745,0.388728,1989.010989,336.5
"103",11,6,"CTRL",3.67099,4.075084,22.082607,6.519167,0.309983,0.779489,19.291082,20.559946,0.072067,0.26642,0.018337,19.139292,46.888088,0.240741,0.128437,0.521304,0.680256,55.49983,0.333333,0.543988,0.092073,695.14,155.491922,0.000818,0.000215,0.000235,5.553406,98.6252,0.694597,0.164386,0.246233,18,0.397613,0.440149,2220,342.5
"104",11,7,"CTRL",5.009688,3.797986,12.462572,8.43307,0.117822,0.046249,18.937351,17.958024,0.01238,0.01005,0.009984,11.867395,39.939915,0.374118,0.16703,0.436489,0.728098,54.677132,0.253333,1.669645,1.086164,1258.223684,705.510796,0.001288,0.000328,0.000174,6.128363,99.416755,0.498841,1.519928,0.276904,18,0.411619,0.439976,3302.631579,144.5
"105",11,7,"CTRL",5.306719,4.774725,18.1245,9.172252,0.181356,0.381426,18.262524,15.081544,0.031534,0.098697,0.027813,14.952075,29.254747,0.342843,0.213704,0.422165,1.034226,45.295491,0.133333,2.933904,1.074052,2539.675,849.373265,0.001131,0.000187,0.000206,5.24469,99.703599,0.379222,0.257939,0.263254,19,0.339025,0.477008,4975,90.5
"106",11,8,"CTRL",4.701875,5.208273,23.00916,7.515417,0.431664,1.048366,14.723348,12.601889,0.080347,0.195387,0.053812,12.134795,18.936491,0.306579,0.254462,1.278017,1.263515,44.635927,0.12,2.352769,0.629138,2500.833333,647.629987,0.000938,0.000114,0.000169,6.075645,99.727502,0.441421,0.250711,0.256727,17,0.335223,0.532028,4944.444444,37.5
"107",11,8,"CTRL",5.20599,4.082127,24.608855,8.322417,0.137572,0.172861,13.655035,10.39779,0.023642,0.041297,0.01401,9.030307,15.280717,0.457172,0.317281,0.892432,1.028218,41.050372,0.196667,1.558411,1.049869,1690.728814,846.8556,0.000825,0.000266,0.000186,5.93144,99.797909,0.365995,1.333915,0.261765,15,0.330904,0.577337,5152.542373,50.5
"108",11,8,"CTRL",5.308906,4.030259,21.772505,8.279675,0.22573,0.353264,11.022355,7.494884,0.053856,0.116019,0.040415,17.853801,31.548663,0.504537,0.422132,0.855437,1.140619,42.453855,0.19,1.671171,0.911623,1785.684211,763.241563,0.000873,0.000218,0.000181,6.71832,99.855785,0.37794,0.885445,0.276209,15,0.361772,0.526229,4771.929825,56.5
"109",11,2,"CTRL",0.00021,NA,0.735427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"110",11,2,"CTRL",0.011719,1.150429,1.264896,0.666667,0.03728,NA,11,NA,0.003728,NA,0.00308,NA,NA,0.003333,NA,NA,NA,17.460317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9e-05,45,0.0019,0.00137,NA,NA
"111",11,3,"CTRL",0.030104,1.772703,1.538916,0.218095,2.666729,3.976953,8.048972,3.94792,0.252974,0.282532,0.214723,44.842518,31.811036,0.020833,0.01198,1.608453,0.722424,8.802385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001398,13,0.005823,0.089696,NA,NA
"112",11,3,"CTRL",0.152812,1.456424,1.199709,0.600417,1.487378,2.192137,5.886548,1.831028,0.261152,0.236797,0.235816,64.409812,56.21325,0.029524,0.049542,0.753786,0.752741,16.942332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002549,2,0.011465,0.09012,NA,NA
"113",11,4,"CTRL",0.648906,2.139644,3.647153,2.440392,0.186006,0.093717,10.341478,13.526817,0.034371,0.025548,0.029779,16.702331,23.133656,0.142708,0.094628,0.584051,0.588144,44.30833,0.163333,0.814795,0.122297,177.204082,11.505397,0.00462,0.000615,0.001569,2.607412,69.692592,0.560166,0.213019,0.04592,49,0.296876,0.081652,734.693878,432.5
"114",11,4,"CTRL",0.611979,2.407714,2.570755,2.441042,0.359499,0.338476,13.490583,12.398872,0.059942,0.093919,0.042263,13.105714,17.173863,0.118958,0.078888,1.251482,0.587235,39.861348,0.02,1.103653,0.331737,230.666667,25.192592,0.004734,0.000812,0.001533,2.772114,11.778723,0.468948,0.142593,0.051827,45,0.15894,0.122668,1333.333333,407.5
"115",11,4,"CTRL",0.779792,2.24393,3.399092,1.845185,0.373541,0.539317,16.895445,19.860471,0.08117,0.189938,0.082025,19.172918,14.150037,0.064058,0.037658,0.441115,0.730688,40.950746,0.09,0.901656,0.122839,437.037037,35.443868,0.002071,0.00025,6e-04,4.437013,78.813786,0.61731,0.175892,0.088453,24,0.258004,0.207005,2037.037037,440.5
"116",11,5,"CTRL",1.478073,3.179728,4.836228,3.046022,0.26654,0.078711,26.669203,29.770432,0.0266,0.02104,0.022206,15.670711,18.014991,0.086914,0.042325,0.382418,0.457211,51.202642,0.096667,0.965526,0.111886,834.068966,55.784618,0.001161,0.000139,0.000334,4.917193,85.232038,0.317316,0.069228,0.170354,26,0.353382,0.307766,3241.37931,410.5
"117",11,5,"CTRL",0.636146,4.073094,4.604974,1.501111,0.37315,0.134101,35.315983,33.566871,0.031405,0.025876,0.024849,35.926696,9.899602,0.029286,0.017102,0.414975,0.35993,66.514716,0.026667,1.34653,0.103926,1264.125,39.765159,0.001066,7.5e-05,0.00027,4.565177,82.798428,0.236131,0.090515,0.166951,29,0.509364,0.215783,5125,486.5
"118",11,5,"CTRL",4.005312,4.828818,17.505521,8.531111,0.209488,0.173099,30.413668,29.616957,0.015811,0.012588,0.013112,6.782512,6.48643,0.209,0.07486,0.645574,0.564912,51.403669,0.16,1.911473,0.903275,1596.770833,432.681753,0.001143,0.000346,0.000232,6.153834,99.665808,0.240262,0.862218,0.228897,20,NA,NA,3375,110.5
"119",11,6,"CTRL",5.357292,3.730991,16.515124,8.780769,0.194192,0.444064,21.157204,18.509017,0.037559,0.152296,0.012135,10.922791,30.211654,0.280095,0.164212,0.425635,0.604758,44.043748,0.203333,2.048615,1.556985,1679.04918,951.844095,0.001096,0.000345,0.000191,6.111236,99.574178,0.401479,2.486574,0.257335,23,NA,NA,2918.032787,174.5
"120",11,6,"CTRL",6.298906,4.907918,13.864397,10.070083,0.157823,0.036628,21.245948,18.441598,0.01826,0.017931,0.014905,9.926869,22.988038,0.302982,0.192211,0.99045,0.928011,50.560068,0.153333,2.29397,1.721477,2612.586957,1647.598395,0.000833,0.000173,0.000179,6.466428,99.371584,0.415062,1.589988,0.259402,19,NA,NA,3869.565217,392.5
"121",11,7,"CTRL",7.824271,4.302447,15.830634,10.424444,0.162027,0.162789,16.342341,14.49011,0.023566,0.031273,0.016869,10.117764,15.708383,0.364,0.303891,1.086783,0.927403,50.38542,0.16,2.45586,1.914708,3117.4375,2166.526713,0.000745,0.000141,0.000162,8.324644,99.607924,0.363493,2.45044,0.279968,17,NA,NA,4208.333333,470.5
"122",11,7,"CTRL",8.66026,4.782925,14.27517,10.45195,0.170795,0.08415,16.132322,11.925688,0.021976,0.019801,0.017559,9.876765,15.509808,0.403467,0.361041,1.304156,1.045034,57.346831,0.233333,1.176519,0.633149,2355.314286,1102.425278,0.000532,0.00016,0.000149,6.969075,99.155024,0.576035,0.466276,0.347324,16,NA,NA,5242.857143,246.5
"123",11,8,"CTRL",7.504688,4.403563,21.238861,8.573869,0.166478,0.17948,13.651583,10.368052,0.026844,0.048343,0.022067,9.875457,25.181166,0.421633,0.33463,1.175757,1.08415,53.763426,0.16,1.79175,1.927377,2962.541667,2359.404567,0.000524,0.000168,0.000123,8.500192,98.689708,0.370304,2.243674,0.356652,14,0.472185,0.756457,4833.333333,156.5
"124",11,8,"CTRL",7.708958,4.184931,11.535228,9.305912,0.161735,0.141713,13.149163,9.643154,0.029145,0.050825,0.026423,9.701288,16.359555,0.415641,0.377041,1.515917,0.952654,55.538952,0.216667,1.249695,0.587753,2234.523077,836.558465,0.000548,9e-05,0.000138,8.281787,98.129881,0.328759,0.544471,0.372797,15,0.473409,0.743476,4676.923077,378.5
"125",11,8,"CTRL",7.793646,4.554537,21.854582,10.381667,0.165574,0.137601,11.585647,7.213947,0.030354,0.044672,0.028037,12.495985,36.469779,0.549645,0.515907,1.267641,1.125093,50.611327,0.206667,1.384234,1.521913,2396.935484,1932.81624,0.000516,0.000141,0.000133,9.138607,99.313009,0.385986,0.464741,0.360658,15,0.431403,0.677838,5241.935484,70.5
"126",11,2,"KO",0.000263,NA,0.307757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"127",11,2,"KO",0.000417,NA,0.938956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"128",11,3,"KO",0.139635,1.51617,1.285382,1.261429,0.96345,0.758511,6.266924,2.13365,0.1998,0.171627,0.159172,37.588589,43.833946,0.054444,0.044754,1.06322,0.831183,12.696589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001069,74,0.008503,0.032588,NA,NA
"129",11,3,"KO",0.416823,1.746051,1.159324,2.401212,4.550919,11.090532,8.730432,3.1831,0.468394,0.927564,0.429706,20.051184,15.743707,0.074242,0.084342,1.374071,0.720962,20.94592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003291,2,0.018201,0.054025,NA,NA
"130",11,4,"KO",1.50151,1.51103,1.351742,4.163478,1.149658,1.482769,8.200091,6.131895,0.209033,0.283622,0.127295,23.863324,23.678411,0.106349,0.132974,0.786768,0.833044,20.766984,0.136667,1.451737,0.338675,240.390244,46.208158,0.006149,0.0013,0.003688,1.25241,34.187797,0.595231,0.336151,0.008726,7,0.037541,0.159466,439.02439,485.5
"131",11,4,"KO",2.43724,1.720305,1.400388,6.493889,0.366947,0.244234,11.234099,9.27635,0.062185,0.082844,0.061625,9.125755,8.435639,0.206333,0.190916,0.972917,0.835466,25.189501,0.173333,1.296252,0.361036,385.230769,87.907843,0.00346,0.000799,0.002139,1.293647,42.807992,0.745768,0.164941,0.014395,6,0.068069,0.174001,615.384615,483.5
"132",11,4,"KO",1.924219,1.819019,1.62844,7.215686,0.387519,0.394716,16.036554,13.486607,0.071794,0.146744,0.04994,12.974281,15.874967,0.142,0.090867,0.870688,0.640351,21.586077,0.076667,1.266807,0.286134,553.086957,117.22159,0.002389,0.000717,0.001063,2.110405,34.432264,0.585282,0.229681,0.025382,6,0.096332,0.186661,1173.913043,477.5
"133",11,5,"KO",2.46625,2.040453,2.322374,7.159545,0.314519,0.131467,22.157988,26.939196,0.047494,0.04572,0.042839,16.609526,23.759163,0.130526,0.085781,0.547113,0.600733,30.690928,0.126667,1.157779,0.15879,698.473684,44.163539,0.001658,0.000174,0.000708,2.239364,56.052543,0.426221,0.07306,0.034548,9,0.147869,0.185028,1789.473684,488.5
"134",11,5,"KO",1.488854,3.080321,3.368349,5.005439,0.423424,0.358647,30.673738,30.680166,0.043024,0.066248,0.033069,16.303236,11.28858,0.081569,0.043559,0.396826,0.531143,38.354553,0.083333,1.190835,0.210049,790.36,38.307832,0.001503,0.000204,0.000605,2.991444,69.121248,0.379893,0.122286,0.041605,20,0.193105,0.180419,1920,424.5
"135",11,5,"KO",2.92974,3.000227,5.684592,8.506364,0.528291,1.53709,27.743474,31.666942,0.088472,0.311609,0.022579,17.275856,32.308019,0.2,0.128395,0.25308,0.369887,31.048928,0.296667,0.782196,0.060684,589.831461,40.818678,0.001331,9.9e-05,0.00041,3.923307,93.322785,0.174125,0.101091,0.090531,30,0.170997,0.315199,2820.224719,341.5
"136",11,6,"KO",2.530833,2.798488,4.995636,6.457467,0.501243,1.466282,23.721802,23.571487,0.074799,0.247032,0.018576,9.460241,15.451402,0.187778,0.115803,0.273668,0.346166,35.820567,0.25,0.822145,0.052573,577.226667,29.984939,0.001429,9.1e-05,0.000394,3.651314,89.092855,0.171728,0.07232,0.102411,23,0.238183,0.272102,2840,384.5
"137",11,6,"KO",2.954792,2.323231,8.753317,5.897292,0.120938,0.043573,15.662225,18.189791,0.016344,0.009645,0.014698,10.834334,27.589954,0.334306,0.182951,0.410661,0.417436,35.579072,0.49,0.548088,0.110831,380.176871,25.702114,0.001445,0.000274,0.000412,4.563467,98.508778,0.119439,0.289098,0.137483,28,0.2252,0.397838,1564.62585,312.5
"138",11,7,"KO",3.519896,2.307566,9.211381,6.424095,0.427984,1.189305,14.785495,17.490692,0.080033,0.241006,0.074522,13.289381,25.7576,0.327011,0.237053,0.379281,0.363643,34.346747,0.533333,0.560727,0.101511,416.375,28.621088,0.001351,0.000233,0.000339,5.01862,98.576544,0.121134,0.301999,0.157954,20,0.217832,0.471485,2156.25,298.5
"139",11,7,"KO",3.42901,2.11821,8.072749,5.618718,0.65443,2.345725,12.531781,13.918624,0.117571,0.451783,0.079106,8.399812,19.83257,0.327083,0.240328,0.329085,0.439385,37.897904,0.573333,0.546877,0.102689,377.744186,23.339441,0.001453,0.00027,0.000319,5.50825,98.686149,0.11925,0.232791,0.181512,22,0.273644,0.46963,2052.325581,318.5
"140",11,8,"KO",2.017396,1.977325,11.479237,4.442299,0.837359,2.22461,9.503303,7.488705,0.126269,0.305152,0.150684,19.29476,26.913687,0.3525,0.322438,0.322744,0.407033,26.946867,0.676667,0.209501,0.075451,190.62069,16.594135,0.001108,0.000394,0.00044,3.131415,99.901895,0.121778,0.439421,0.153278,21,0.173523,0.399475,1650.246305,56.5
"141",11,2,"KO",0.000105,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"142",11,2,"KO",0.003958,1.432575,1.491172,0.236667,1.074528,NA,4.2,NA,0.335377,NA,0.356056,49.25558,0,0.016667,NA,0.281871,0.854692,14.788732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"143",11,3,"KO",0.044323,1.517205,1.134704,0.528667,2.866167,2.653486,7.354167,5.347776,0.58888,0.784866,0.371329,45.650978,47.104574,0.008333,0.008909,1.278614,0.540732,21.475845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000716,36,0.004727,0.023476,NA,NA
"144",11,3,"KO",0.135521,2.18337,1.451971,0.708333,2.08924,1.583148,7.297049,1.272333,0.289237,0.235675,0.237178,42.675825,37.925731,0.054333,0.055955,0.712033,0.719107,24.53477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001023,62,0.009024,0.073959,NA,NA
"145",11,4,"KO",0.15401,1.560864,1.238689,1.071481,0.692947,0.581483,5.991415,2.091556,0.126163,0.065361,0.111606,34.204901,17.381516,0.037917,0.052219,0.656817,0.944136,8.530548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003416,2,0.008815,0.100093,NA,NA
"146",11,4,"KO",0.306875,1.574453,1.396106,2.420417,1.197161,2.118751,7.262175,3.981362,0.142906,0.204975,0.126689,17.229613,11.647324,0.122083,0.147228,0.640316,0.796263,13.464647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001574,99,0.013186,0.067048,NA,NA
"147",11,4,"KO",0.884479,1.304852,1.283974,5.130606,1.235392,1.64483,8.98345,8.082849,0.31397,0.478887,0.331091,40.961389,44.022509,0.081333,0.140424,0.834858,0.816559,11.199102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003024,20,0.021176,0.079382,NA,NA
"148",11,5,"KO",1.268021,1.656212,2.083158,5.383333,0.470632,0.319275,22.514027,34.822007,0.09772,0.127011,0.06021,23.704467,32.174192,0.078611,0.069927,0.540454,0.611917,14.11911,0.05,1.223765,0.256163,418.266667,28.606859,0.002912,0.000408,0.001443,2.132678,25.770147,0.648672,0.186529,0.011695,8,0.059743,0.189346,1200,482.5
"149",11,5,"KO",0.918958,2.213227,3.309555,5.304545,0.371329,0.083431,24.232367,35.042047,0.057233,0.044339,0.060159,9.068731,2.481995,0.095667,0.067842,0.573685,0.541156,21.541741,0.006667,1.51416,0.204326,450,45.254834,0.003366,0.000116,0.00172,2.032012,5.100884,NA,NA,0.013834,4,0.08081,0.122752,1000,91.5
"150",11,5,"KO",1.727813,1.716794,6.261718,3.339798,0.161715,0.053111,10.539601,20.251014,0.035331,0.015848,0.032199,16.382781,21.551731,0.164568,0.161857,0.338417,0.622018,25.861866,0.386667,0.697601,0.088963,271.663793,23.092986,0.002585,0.000314,0.001085,2.748156,94.993067,0.163178,0.17048,0.047373,34,0.168597,0.42591,1172.413793,332.5
"151",11,6,"KO",1.075104,2.065648,8.181578,2.359655,0.140027,0.043953,9.170757,7.543246,0.023875,0.011698,0.020544,17.227906,34.968858,0.211667,0.117156,0.372162,0.44415,36.648836,0.313333,0.515584,0.107674,214.904255,15.380528,0.002425,0.000551,0.000734,3.877114,97.863579,0.16225,0.289977,0.106893,43,0.225966,0.371086,1042.553191,334.5
